ID,Source,Pred,Monthly Visitors November 2020,Text,Pred123,Pred-101
ID-1031,RealClearPolitics,neutral,49190000,Ivanka & Jared Are Cons and Threats to National Security,2,0
ID-1118,RealClearPolitics,neutral,49190000,Red Flag on Steele Went to FBI Well Before FISA Warrant,2,0
ID-1126,RealClearPolitics,negative,49190000,Sanders' Medicine Is Worse Than the Disease,3,-1
ID-1147,RealClearPolitics,negative,49190000,Synagogue Shooters Have Trump Hatred in Common,3,-1
ID-1151,RealClearPolitics,positive,49190000,"""The Best Brexit Strategy Is to Leave First",1,1
ID-1158,RealClearPolitics,neutral,49190000,The Fantasy Crumbles for the Dem Media Complex,2,0
ID-1210,RealClearPolitics,neutral,49190000,Turkey's Latest Incitement Can't Go Unanswered,2,0
ID-1317,RealClearPolitics,negative,49190000,Trade Is Just an Opening Shot in U.S.-China Conflict,3,-1
ID-1535,RealClearPolitics,neutral,49190000,The Media and the Democrats Are at a Crossroads,2,0
ID-1555,RealClearPolitics,neutral,49190000,"""Trump and BoJo Could Emulate Reagan",2,0
ID-1695,RealClearPolitics,neutral,49190000,Kamala Harris Reveals Why She Could Be Deadly,2,0
ID-1712,RealClearPolitics,neutral,49190000,Mueller Did His Investigation for a World We Don't Inhabit,2,0
ID-1836,RealClearPolitics,neutral,49190000,"""Dems Must Rise Above",2,0
ID-1964,RealClearPolitics,neutral,49190000,A Reckoning Is in Store for Democrats,2,0
ID-2232,RealClearPolitics,neutral,49190000,'Racist' Lies Won't Stop Trump From Improving Black Lives,2,0
ID-2262,RealClearPolitics,neutral,49190000,"""Comey's Next Reckoning Is Imminent",2,0
ID-2403,RealClearPolitics,negative,49190000,Empowering Small Businesses to Confront China,3,-1
ID-2404,RealClearPolitics,neutral,49190000,Farage Makes Trumpian Trouble With His New Brexit Party,2,0
ID-2438,RealClearPolitics,neutral,49190000,Trump Didn't Call Neo-Nazis 'Fine People.' Here's Proof,2,0
ID-2472,RealClearPolitics,negative,49190000,The Alabama Abortion Law Is a Disaster for Republicans,3,-1
ID-2490,RealClearPolitics,negative,49190000,AntiFa Is a Domestic Terror Group,3,-1
ID-2494,RealClearPolitics,negative,49190000,Barr Exposed the Rampant Desperation of Trump's Foes,3,-1
ID-2513,RealClearPolitics,negative,49190000,"""Even in Defeat",3,-1
ID-2550,RealClearPolitics,neutral,49190000,North Korea Is Waiting for Trump to Blink--or Leave Office,2,0
ID-2584,RealClearPolitics,negative,49190000,Theresa May Meets Her Lonely End,3,-1
ID-2679,RealClearPolitics,neutral,49190000,Biden Is Toast--and So Is the Party of Open Borders,2,0
ID-2691,RealClearPolitics,neutral,49190000,From Occupy to AOC: The Rise of the New Progressives,2,0
ID-2833,RealClearPolitics,neutral,49190000,NYT Admits - and Defends - Obama's Spying on Trump,2,0
ID-3048,RealClearPolitics,positive,49190000,Pipeline Battle Could Help Trump Win MN in 2020,1,1
ID-3060,RealClearPolitics,positive,49190000,Trade War Won't Kill Small Business - It'll Make It Stronger,1,1
ID-3074,RealClearPolitics,negative,49190000,"""After a False Accusation",3,-1
ID-3075,RealClearPolitics,negative,49190000,Bloomberg to Coal Workers: You're Fired!,3,-1
ID-3146,RealClearPolitics,neutral,49190000,Easter Attacks Show Christians Face Worldwide Persecution,2,0
ID-3271,RealClearPolitics,neutral,49190000,15 Questions Robert Mueller Must Answer,2,0
ID-3305,RealClearPolitics,negative,49190000,Corporations Endangering Americans. Trump Doesn't Care,3,-1
ID-3438,RealClearPolitics,negative,49190000,"""Wrong",3,-1
ID-3449,RealClearPolitics,neutral,49190000,"""'Moderate' Steve Bullock Is an Extremist",2,0
ID-3451,RealClearPolitics,negative,49190000,A Democratic Party Obsessed With Skin Color,3,-1
ID-3503,RealClearPolitics,negative,49190000,We're in an Economic War With China,3,-1
ID-3922,RealClearPolitics,neutral,49190000,Farage Must Not Dictate UK's Future. He Must Be Thwarted,2,0
ID-4011,RealClearPolitics,neutral,49190000,25 Reasons Why Mark Zuckerberg Has to Go,2,0
ID-4288,RealClearPolitics,negative,49190000,"""Trump Is Upset James Woods",3,-1
ID-4307,RealClearPolitics,neutral,49190000,William Barr Is a Crook Taking Corrupt Actions,2,0
ID-4351,RealClearPolitics,negative,49190000,The Troubling Legacy of Martin Luther King,3,-1
ID-4359,RealClearPolitics,neutral,49190000,"""Washington Splurges Today",2,0
ID-4370,RealClearPolitics,negative,49190000,Donald Trump Is the Racist We Thought He Was,3,-1
ID-4400,RealClearPolitics,positive,49190000,Donald Trump Is Clearly Spooked by Joe Biden,1,1
ID-4707,RealClearPolitics,positive,49190000,Trump Successfully Leverages America's Economic Might,1,1
ID-4740,RealClearPolitics,neutral,49190000,"""Biden Got Demolished",2,0
ID-4794,RealClearPolitics,negative,49190000,Barr Is an Accomplice in Trump's 'Witch Hunt' Smears,3,-1
ID-4839,RealClearPolitics,neutral,49190000,Ignore the Losers Who Are OK With Leftists Winning,2,0
ID-4852,RealClearPolitics,negative,49190000,Trump's Attack on Cummings and His District Is Racist,3,-1
ID-4873,RealClearPolitics,neutral,49190000,Nothing More Powerful Than Liberal Privilege,2,0
ID-329,Reason,negative,3690000,Sri Lankan Government Blocks Social Media Access Over Alleged Fake News,3,-1
ID-383,Reason,negative,3690000,"""Congress May Not Bar Registration of """"Immoral or Scandalous"""" Trademarks—But """"Vulgar or Profane"""" Marks",3,-1
ID-476,Reason,negative,3690000,Mississippi Sued for Awful 'Veggie Burger' Ban,3,-1
ID-754,Reason,neutral,3690000,"""Joe Biden Courts Blue Collar Voters",2,0
ID-866,Reason,positive,3690000,Trump—Who Once Said Jeffrey Epstein 'Likes Beautiful Women as Much as I Do'—Moves to Distance Himself From the Disgraced Palm Beach Billionaire,1,1
ID-1041,Reason,neutral,3690000,Kamala Harris and Donald Trump Unite to Defend the Imperial Presidency,2,0
ID-1078,Reason,neutral,3690000,Newly Released Files Document the FBI's Participation in the Hunt for Bigfoot,2,0
ID-1125,Reason,negative,3690000,San Francisco Has Ditched Its Dumb 'IPO Tax' (For Now),3,-1
ID-1144,Reason,negative,3690000,Stossel: Moral Panic Over Sex Work,3,-1
ID-1156,Reason,negative,3690000,The Democrats' Dumb War Against Charter Schools,3,-1
ID-1290,Reason,negative,3690000,New Research Shows the European Union's Anti-GMO Rules Are Ridiculously Bad,3,-1
ID-1358,Reason,negative,3690000,AOC Wants To Kill the Department of Homeland Security. Libertarians Have a Plan For That.,3,-1
ID-1375,Reason,neutral,3690000,"""Brickbat: It's a Gas",2,0
ID-1424,Reason,positive,3690000,Georgia's Department of Public Health Is Going After a Charity That Feeds Hungry Kids for Using 'Uncertified' Kitchens,1,1
ID-1446,Reason,neutral,3690000,Illinois Becomes 11th State to Legalize Weed,2,0
ID-1490,Reason,neutral,3690000,Nobody Should Be Placed in Solitary Confinement—Not Even Paul Manafort,2,0
ID-1513,Reason,neutral,3690000,Section 230 Is the Internet's First Amendment. Now Both Republicans and Democrats Want To Take It Away.,2,0
ID-1516,Reason,neutral,3690000,Short Circuit: A Roundup of Recent Federal Court Decisions,2,0
ID-1522,Reason,neutral,3690000,Ted Cruz and Alexandria Ocasio-Cortez Join Push for Over-the-Counter Birth Control,2,0
ID-1529,Reason,positive,3690000,The Clean Slate Act's Record-Sealing Provisions Go Further Than Cory Booker's Marijuana Justice Act,1,1
ID-1530,Reason,positive,3690000,The End of the Free Internet Is Near,1,1
ID-1539,Reason,negative,3690000,The Terrible Thing That Trump and Elijah Cummings Agree On,3,-1
ID-1540,Reason,negative,3690000,The Tort of Loss of Sepulcher,3,-1
ID-1603,Reason,negative,3690000,"""The Weakness of the """"Whiteness"""" Literature""",3,-1
ID-1631,Reason,neutral,3690000,Brickbat: A Shot in the Arm,2,0
ID-1657,Reason,neutral,3690000,Elizabeth Warren’s Plan To Cancel College Debt Is a Giveaway to the Well-Off and Well-Connected,2,0
ID-1668,Reason,negative,3690000,Government Control Turns Schools into Partisan Battlegrounds,3,-1
ID-1747,Reason,neutral,3690000,San Francisco Police Got a Warrant to Monitor a Journalist's Phone Before Raiding His Apartment,2,0
ID-1838,Reason,neutral,3690000,Don't Let Food Nationalism Spoil Your Meal,2,0
ID-1976,Reason,neutral,3690000,Democrats Forget the Flint Water Crisis Was Caused by a Bold New Infrastructure Plan,2,0
ID-2062,Reason,neutral,3690000,Jeffrey Epstein in Court Today on Sex Trafficking Charges,2,0
ID-2167,Reason,neutral,3690000,Fired Harvard Dean Ronald Sullivan: 'Unchecked Emotion Has Replaced Thoughtful Reasoning on Campus',2,0
ID-2220,Reason,neutral,3690000,"""After Marijuana Is Legalized",2,0
ID-2236,Reason,positive,3690000,"""A Mural Quoting Trump at His Most Profane Is Protected Speech",1,1
ID-2329,Reason,negative,3690000,Philadelphia Politicians Want to Ban Bay Windows,3,-1
ID-2370,Reason,negative,3690000,Watch Broward County Sheriff’s Deputies Slam a 14-Year-Old Boy’s Head Into the Pavement,3,-1
ID-2417,Reason,negative,3690000,"""Justin Amash and Rand Paul Disagree About Impeachment",3,-1
ID-2448,Reason,negative,3690000,Utah Karaoke and Ax-Throwing Bars Are Using Pool Tables To Circumvent Stupid Liquor Laws,3,-1
ID-2561,Reason,neutral,3690000,Rhode Island Is the Latest State To Abolish Onerous Hair-Braiding Licensing,2,0
ID-2588,Reason,neutral,3690000,This High School's 'Political Radicalism' Class Lets Students Hear From Far-Right and Far-Left Speakers,2,0
ID-2638,Reason,negative,3690000,Justin Amash's Principled Stand Against Trump Will Not Make Him Popular in the GOP,3,-1
ID-2697,Reason,positive,3690000,Justin Amash on Quitting the Republican Party: 'It's Nice to Be Happy and Free',1,1
ID-2738,Reason,neutral,3690000,A modest proposal for countering Russian election interference,2,0
ID-2798,Reason,neutral,3690000,ICE Begins Nationwide Raids on Undocumented Immigrants,2,0
ID-2886,Reason,negative,3690000,To Hold but Not to Have: California's Marijuana Laws Get Weird When You're in Jail,3,-1
ID-2893,Reason,neutral,3690000,Ukrainian President-Elect and Prime Minister Are Both Jews,2,0
ID-3041,Reason,neutral,3690000,Lawyers’ “Billing Judgment … Demonstrates an Extraordinary Dedication to Containment of Cost …”,2,0
ID-3077,Reason,neutral,3690000,"""George Kelling",2,0
ID-3277,Reason,negative,3690000,"""A Pregnant Woman in Alabama Was Shot in the Stomach and Miscarried. Now",3,-1
ID-3338,Reason,neutral,3690000,"""In 2018",2,0
ID-3530,Reason,negative,3690000,Democrat Rep. Al Green Moves To Impeach Trump for his Attacks on 'The Squad',3,-1
ID-3584,Reason,negative,3690000,No Citizenship Question on 2020 Census as Trump Backs Down,3,-1
ID-3614,Reason,negative,3690000,The Green New Deal Will Hit the Poor With Higher Energy Costs,3,-1
ID-3725,Reason,negative,3690000,Judge Blocks DOJ's Attempt to Switch Lawyers in the Census Citizenship Question Case,3,-1
ID-3748,Reason,neutral,3690000,Oakland's 'Pothole Vigilantes' Are the Batman and Robin of Road Repair,2,0
ID-3852,Reason,negative,3690000,Lawsuit Seeks Class Action Status for Students Whose Due Process Rights Were Violated During Title IX Investigations,3,-1
ID-3890,Reason,positive,3690000,Trump Administration Finally Wins a Sanctuary City Grant Condition Case,1,1
ID-3952,Reason,neutral,3690000,"""A Sniff by a Pot-Detecting Dog Requires Probable Cause and Does Not Justify a Search",2,0
ID-3961,Reason,negative,3690000,Alabama Police Ruined a Couple’s Lives Over $50 of Weed. Now the Charges Against Them Have Been Dropped,3,-1
ID-3981,Reason,negative,3690000,British Members of Parliament Do All Their Sneaky Plotting on WhatsApp,3,-1
ID-4033,Reason,negative,3690000,"""Beer Industry Blames Tariffs for 40",3,-1
ID-4272,Reason,negative,3690000,Someone Yet Again Trying to Vanish Post Criticizing New Britain (Conn.) Volunteer Commissioner Ken Haas,3,-1
ID-4289,Reason,neutral,3690000,"""Trump Thinks His Critics Are Traitors",2,0
ID-4388,Reason,negative,3690000,A Lawsuit Details a Horrific Night of Beatings in a Pennsylvania Jail,3,-1
ID-4620,Reason,negative,3690000,Trump's Threatened Tariffs on Mexican Imports Might Not Happen. They Have Costs Anyway.,3,-1
ID-4635,Reason,neutral,3690000,Cory Booker's 'Second Look' Reforms Would Create More Chances To Reduce Federal Prison Sentences,2,0
ID-4654,Reason,positive,3690000,Andrew Yang: The Capitalist Candidate Championing a Universal Basic Income,1,1
ID-4741,Reason,negative,3690000,Bill de Blasio Is the Worst 2020 Candidate on Property Rights,3,-1
ID-4795,Reason,negative,3690000,Blame Wilbur Ross's Clumsy Lies for the Census Mess,3,-1
ID-4822,Reason,negative,3690000,The Drug War's Hidden Foster Care Crisis,3,-1
ID-4844,Reason,negative,3690000,NYC Police Union Tweets Video of Subway Blow Job To Criticize New Congestion Pricing Policy,3,-1
ID-4976,Reason,negative,3690000,Middlebury College Cancels Speech by Polish Politician-Academic,3,-1
ID-47,RollCall,neutral,1300000,House Democrats thread the needle on impeachment in hometown town halls,2,0
ID-49,RollCall,negative,1300000,House to probe rise in hate crimes since Trump was elected,3,-1
ID-121,RollCall,negative,1300000,Rep. Ilhan Omar condemns Trump for endangering the lives of Muslims,3,-1
ID-122,RollCall,neutral,1300000,Republican rebellion over Mexico tariffs overshadows Trump’s European visit,2,0
ID-332,RollCall,positive,1300000,Supreme Court allows states to draw partisan political maps,1,1
ID-386,RollCall,positive,1300000,3 things to watch in the first special election primary of the year,1,1
ID-398,RollCall,neutral,1300000,"""Atheist prayers can be barred by House chaplain",2,0
ID-486,RollCall,negative,1300000,"""On heels of Senate loss",3,-1
ID-579,RollCall,negative,1300000,Conservative websites resurface 2016 video of Rep. Tlaib confronting Trump,3,-1
ID-619,RollCall,neutral,1300000,Trump order to make medical service costs more transparent,2,0
ID-699,RollCall,negative,1300000,Cummings says Trump administration’s use of private email violates records act,3,-1
ID-724,RollCall,neutral,1300000,GOP Rep. writes 407-word Fox News op-ed defending McCain — doesn’t mention Trump once,2,0
ID-763,RollCall,neutral,1300000,Judiciary Committee focuses on Mueller report with pundit panel,2,0
ID-774,RollCall,neutral,1300000,"""Live in the ‘here and now",2,0
ID-789,RollCall,negative,1300000,N.C. crowd chants ‘Send her back’ as Trump criticizes Omar and House ‘squad’,3,-1
ID-861,RollCall,negative,1300000,Trump repeats warnings and imposes new sanctions on Iran amid tension,3,-1
ID-867,RollCall,neutral,1300000,Trump’s 2020 re-election rally signals 2016 strategy may be used again,2,0
ID-1045,RollCall,neutral,1300000,Kyrsten Sinema and Mike Gallagher are still the fastest members of Congress,2,0
ID-1070,RollCall,neutral,1300000,More Chinese fentanyl may stay out of the US under a new bipartisan bill,2,0
ID-1114,RollCall,neutral,1300000,Rapper T.I. wants to form the ‘Avengers’ of black investment,2,0
ID-1136,RollCall,neutral,1300000,"""Senate goes nuclear again",2,0
ID-1243,RollCall,neutral,1300000,'Send her back' chant chills Washington,2,0
ID-1413,RollCall,neutral,1300000,"""Faced with ‘electability’ question in 2020",2,0
ID-1505,RollCall,negative,1300000,Rep. Tulsi Gabbard: Mueller discovering collusion could have ‘led to civil war’,3,-1
ID-1743,RollCall,negative,1300000,Republican group apologizes for mocking congresswomen as ‘Jihad Squad’,3,-1
ID-1750,RollCall,positive,1300000,Schiff under siege: Republicans cite Intelligence Committee’s ‘vendetta’ against Trump,1,1
ID-1961,RollCall,neutral,1300000,‘Grimmer by the day’ — Farmers’ love for Trump in peril,2,0
ID-1986,RollCall,neutral,1300000,Judge who said being transgender is a ‘delusion’ nearing confirmation,2,0
ID-1997,RollCall,neutral,1300000,Pricey pension rescue headed to House floor next week,2,0
ID-2044,RollCall,negative,1300000,Drums of looming Iran war resound in Congress,3,-1
ID-2153,RollCall,negative,1300000,Road ahead: Pressure rising for debt limit deal,3,-1
ID-2316,RollCall,neutral,1300000,New Orleans congressman calls Steve King a ‘white supremacist’ after Katrina comments,2,0
ID-2338,RollCall,neutral,1300000,"""Sinclair’s purchase of regional sports networks draws ire of Booker",2,0
